Wall time,Step,Value
1780023619.3418224,2048,120.68560028076172
1780023633.815847,4096,46.894676208496094
1780023648.3874056,6144,86.56053924560547
1780023664.2171059,8192,632.0732421875
1780023679.0843914,10240,4807.51953125
1780023693.9852605,12288,2933.289794921875
1780023708.1739082,14336,1093.901611328125
1780023725.8012435,16384,2357.46484375
1780023740.452692,18432,10654.7197265625
1780023755.562345,20480,2436.4287109375
1780023769.78252,22528,5604.96142578125
1780023787.0105624,24576,2970.340576171875
1780023804.1057136,26624,1229.2344970703125
1780023822.8765016,28672,456.3636474609375
1780023840.2412407,30720,5740.734375
1780023854.9608972,32768,2737.43212890625
1780023869.5703833,34816,2391.570068359375
1780023884.237069,36864,12515.9833984375
1780023900.9196477,38912,1064.1553955078125
1780023919.1900718,40960,919.9979248046875
1780023935.2684848,43008,1157.3846435546875
1780023948.7691724,45056,10152.732421875
1780023962.246897,47104,868.8558959960938
1780023975.778199,49152,1109.2933349609375
1780023989.2305508,51200,11016.580078125
1780024002.7550006,53248,867.1543579101562
1780024016.4493985,55296,595.6830444335938
1780024030.0853517,57344,9811.8154296875
1780024043.616649,59392,7009.9306640625
1780024059.296935,61440,1558.970458984375
1780024074.2021387,63488,10191.876953125
1780024087.7386343,65536,896.5656127929688
1780024101.2654781,67584,998.6041870117188
1780024115.0886679,69632,8188.859375
1780024128.671523,71680,2096.364501953125
1780024148.630921,73728,1213.694580078125
1780024164.8699543,75776,1249.4052734375
1780024181.9428656,77824,9375.2119140625
1780024200.7327938,79872,688.7098999023438
1780024224.779232,81920,467.55291748046875
1780024243.573223,83968,667.4351806640625
1780024262.2500732,86016,11493.609375
1780024280.9632106,88064,6236.38427734375
1780024298.2107577,90112,1142.08642578125
1780024324.029907,92160,1398.9603271484375
1780024343.545005,94208,12347.212890625
1780024363.1226428,96256,1670.60546875
1780024381.4001787,98304,847.9224853515625
1780024406.3955903,100352,16815.634765625
1780024424.302624,102400,2819.04345703125
1780024442.7259552,104448,1454.0682373046875
1780024456.928597,106496,17898.15625
1780024472.0747426,108544,8439.7626953125
1780024487.385757,110592,2669.91552734375
1780024506.090987,112640,907.0394897460938
1780024520.0774357,114688,11501.79296875
1780024533.881676,116736,810.2479248046875
1780024549.3460674,118784,990.6697387695312
1780024568.308197,120832,524.7036743164062
1780024582.5182247,122880,5108.54052734375
1780024601.8285275,124928,452.2795104980469
1780024619.0783722,126976,10884.8857421875
1780024634.8931022,129024,5301.7802734375
1780024648.4622517,131072,1374.1287841796875
1780024662.135047,133120,1052.3380126953125
1780024675.6167233,135168,13672.9453125
1780024689.121898,137216,6577.95263671875
1780024702.6829796,139264,4526.51123046875
1780024716.1535993,141312,27555.21484375
1780024729.6198409,143360,5115.470703125
1780024743.2890286,145408,2222.567626953125
1780024756.8434927,147456,25098.984375
1780024770.3714824,149504,2359.876953125
1780024783.9930797,151552,1672.8204345703125
1780024797.5863552,153600,21332.8359375
1780024811.1183274,155648,9339.6796875
1780024824.8531475,157696,1940.883056640625
1780024838.4332705,159744,20954.9765625
1780024852.006909,161792,1175.3392333984375
1780024865.9993706,163840,1538.5140380859375
1780024879.5530965,165888,30298.03515625
1780024893.006305,167936,4306.66943359375
1780024906.5171542,169984,27002.3125
1780024920.020704,172032,3683.789794921875
1780024933.6393461,174080,3287.76611328125
1780024947.2733083,176128,25569.326171875
1780024960.7452662,178176,882.4356079101562
1780024974.2294421,180224,792.4464721679688
1780024987.6898699,182272,24115.83203125
1780025001.200723,184320,1287.140625
1780025014.7045252,186368,1070.8211669921875
1780025028.330296,188416,26680.544921875
1780025041.9998724,190464,3188.588134765625
1780025055.758947,192512,2331.041015625
1780025069.3057845,194560,1436.3265380859375
1780025083.4357255,196608,25461.095703125
1780025099.5587907,198656,1983.765625
1780025113.1721334,200704,795.9998779296875
1780025126.7929761,202752,25347.5859375
1780025140.2899761,204800,6087.04296875
1780025153.8593314,206848,3468.91943359375
1780025167.418839,208896,26538.01953125
1780025181.0721774,210944,1407.7239990234375
1780025194.678642,212992,736.3896484375
1780025208.442931,215040,37148.234375
1780025222.0944397,217088,5681.75146484375
1780025235.8168309,219136,2899.934326171875
1780025249.339809,221184,2383.05810546875
1780025262.8286347,223232,27133.6953125
1780025276.3846805,225280,5181.69873046875
1780025289.8629184,227328,2378.091552734375
1780025303.4353688,229376,29795.2734375
1780025316.9673085,231424,1843.7781982421875
1780025330.7588193,233472,1454.5809326171875
1780025344.4327388,235520,1037.8209228515625
1780025358.1200337,237568,27261.9609375
1780025372.0839384,239616,3104.252685546875
1780025387.3146815,241664,2206.564453125
1780025402.303379,243712,29376.025390625
1780025416.0990486,245760,1280.3463134765625
1780025429.743603,247808,1436.0340576171875
1780025443.2440467,249856,1717.2607421875
1780025456.7892656,251904,33690.05078125
1780025470.380891,253952,2454.35498046875
1780025484.0494673,256000,2935.631591796875
1780025497.6740437,258048,1683.5631103515625
1780025511.2101007,260096,33882.359375
1780025524.7729356,262144,2185.0576171875
1780025538.3411853,264192,1965.6624755859375
1780025551.9677815,266240,36143.3515625
1780025565.586941,268288,951.7928466796875
1780025579.4260406,270336,429.5289306640625
1780025592.9755437,272384,2736.010009765625
1780025606.5058713,274432,29943.8671875
1780025620.2274976,276480,2492.864990234375
1780025633.8717146,278528,28818.6796875
1780025647.5688565,280576,957.964111328125
1780025661.2027018,282624,5593.19970703125
1780025674.7233727,284672,39793.453125
1780025688.2825637,286720,1004.2199096679688
1780025702.2623436,288768,752.6084594726562
1780025718.5130453,290816,1607.0440673828125
1780025732.0213492,292864,33973.234375
1780025745.5600038,294912,1067.1746826171875
1780025759.142818,296960,30846.173828125
1780025772.7063441,299008,2995.46240234375
1780025786.3725185,301056,38193.671875
1780025799.9996552,303104,2246.5185546875
1780025813.4976363,305152,1039.8311767578125
1780025827.1009696,307200,33685.13671875
1780025840.6289299,309248,2063.5986328125
1780025854.1735928,311296,1935.32666015625
1780025867.7275436,313344,1000.875732421875
1780025881.275264,315392,29118.248046875
1780025894.7991028,317440,1107.5406494140625
1780025908.421005,319488,1448.771240234375
1780025921.9269352,321536,1324.655517578125
1780025935.4498239,323584,27850.68359375
1780025948.9472358,325632,1870.5274658203125
1780025962.4455638,327680,1525.55126953125
1780025975.9638944,329728,1193.087646484375
1780025989.6513574,331776,29792.361328125
1780026003.3026125,333824,3335.88720703125
1780026016.869419,335872,26708.08203125
1780026030.3323193,337920,1776.79150390625
1780026043.9601846,339968,27469.55078125
1780026057.477099,342016,2235.89208984375
1780026070.9431674,344064,3809.719482421875
1780026084.584681,346112,2073.61181640625
1780026098.2037005,348160,30783.630859375
1780026111.7500641,350208,5729.59228515625
1780026125.4238746,352256,2233.44287109375
1780026139.0070815,354304,31119.634765625
1780026152.5288339,356352,2143.430908203125
1780026166.2031438,358400,29705.234375
1780026179.6276662,360448,1604.1820068359375
1780026193.2085347,362496,1323.6903076171875
1780026206.704346,364544,24858.626953125
1780026220.2320676,366592,1804.914794921875
1780026234.0125282,368640,2007.522216796875
1780026247.573946,370688,31048.5546875
1780026261.1333046,372736,783.83544921875
1780026274.6711018,374784,1626.5899658203125
1780026288.2159526,376832,2131.860107421875
1780026302.0387313,378880,32096.982421875
1780026315.813683,380928,2391.115234375
1780026329.2881937,382976,2062.0634765625
1780026342.8320305,385024,32579.40625
1780026356.368786,387072,6782.20654296875
1780026370.0295308,389120,3010.939208984375
1780026383.719914,391168,36139.01953125
1780026397.2788692,393216,3243.0986328125
1780026410.795269,395264,3296.892822265625
1780026424.3335125,397312,2208.7353515625
1780026438.127246,399360,33598.12109375
1780026451.612942,401408,2216.455810546875
1780026465.3665202,403456,1185.6953125
1780026478.868961,405504,1393.5928955078125
1780026492.457243,407552,31342.287109375
1780026505.9701643,409600,4322.818359375
1780026519.4797459,411648,1200.3602294921875
1780026533.1068118,413696,32055.87109375
1780026546.6276135,415744,3420.20751953125
1780026560.2310057,417792,2509.88525390625
