Wall time,Step,Value
1779096117.1285646,8959,0.00013380189193412662
1779096122.4411876,9954,3.199681668775156e-05
1779096140.4302337,13303,0.00031061857589520514
1779096150.6385787,15191,0.0005770521820522845
1779096163.3861923,17567,0.0007185473805293441
1779096175.9439752,19903,0.0037044615019112825
1779096183.5998747,21337,0.004130542278289795
1779096191.6197913,22822,0.0011107652680948377
1779096204.5035717,25203,0.008005998097360134
1779096223.037008,28608,0.002330799587070942
1779096239.6086535,31658,0.0021934914402663708
1779096255.5391917,34592,0.001333815511316061
1779096261.8426533,35744,0.002660493366420269
1779096268.0888753,36884,0.01579754240810871
1779096283.3495836,39677,0.0010182837722823024
1779096294.0042858,41632,0.0016841876786202192
1779096300.8624263,42892,0.0029816024471074343
1779096318.614294,46126,0.010319458320736885
1779096336.9178185,49447,0.0029538008384406567
1779096347.0727615,51293,0.0015751031460240483
1779096363.7804723,54309,0.004589013755321503
1779096378.0243938,56886,0.005678198300302029
1779096395.3843439,60004,0.005639304872602224
1779096413.5958443,63282,0.0034367593470960855
1779096431.920292,66555,0.0021829702891409397
1779096447.12597,69274,0.0063367728143930435
1779096457.6600115,71173,0.0037647804711014032
1779096481.0970716,75323,0.002751489169895649
1779096498.4696174,78396,0.005185479298233986
1779096514.509577,81238,0.0009551908588036895
1779096528.033154,83647,0.008938946761190891
1779096546.9269068,86968,0.0022892854176461697
1779096565.4392428,90259,0.006900140084326267
1779096585.5203059,93774,0.001968119293451309
1779096599.0583372,96158,0.012949315831065178
1779096610.7562888,98219,0.0009433256927877665
1779096624.2881334,100594,0.00379784032702446
1779096640.548345,103427,0.0012101595057174563
1779096653.1443734,105619,0.0023149861954152584
1779096668.4941692,108288,0.005722798407077789
1779096682.6033902,110754,0.002470953855663538
1779096696.934411,113244,0.008216680027544498
1779096709.0036097,115335,0.007144571747630835
1779096714.854289,116357,0.004784194752573967
1779096731.4272242,119213,0.00688480818644166
1779096751.650862,122707,0.002085411921143532
1779096762.0802517,124525,0.003331840503960848
1779096768.6872983,125669,0.0042597153224051
1779096785.9168658,128632,0.001242285594344139
1779096799.9203234,131019,0.003422649810090661
1779096811.4265018,132983,0.0023419323842972517
1779096828.7960129,135962,0.002819707151502371
1779096843.1749458,138435,0.002975357696413994
1779096853.5016904,140209,0.003359780181199312
1779096865.1424463,142206,0.0034920894540846348
1779096877.9168768,144388,0.0023577911779284477
1779096894.454541,147188,0.001644149306230247
1779096914.8104868,150641,0.0014504056889563799
1779096931.6969144,153498,0.0016582106472924352
1779096944.452038,155654,0.0011677972506731749
1779096961.2534654,158481,0.00195109355263412
1779096968.6953363,159736,0.0017283214256167412
1779096979.0527267,161490,0.002766540041193366
1779096991.856878,163625,0.004906500689685345
1779097011.6606126,166952,0.001439461251720786
1779097027.2884583,169590,0.0030317811761051416
1779097041.127043,171915,0.004990580026060343
1779097050.8822815,173547,0.004428831394761801
1779097058.1949544,174782,0.0011438445653766394
1779097073.969632,177416,0.001980222063139081
1779097094.4506874,180846,0.004765733145177364
1779097110.8351316,183572,0.0012835640227422118
1779097130.7127047,186843,0.0020263451151549816
1779097154.0257578,190705,0.005580693483352661
1779097172.4973383,193771,0.0027195815928280354
1779097190.4173288,196724,0.0026461021043360233
1779097194.07214,197336,0.006986767053604126
1779097210.842681,200088,0.002396555617451668
1779097225.0237253,202437,0.0017395734321326017
1779097248.1065497,206206,0.002072963397949934
1779097267.8877113,209445,0.005522000137716532
1779097276.6436472,210879,0.0011488266754895449
1779097283.7646105,212052,0.0031525506637990475
1779097300.0578635,214704,0.0020290249958634377
1779097310.2426102,216373,0.0008301857160404325
1779097332.2153206,219924,0.0011239583836868405
1779097346.156151,222206,0.0015848589828237891
1779097364.0552895,225092,0.003752641612663865
1779097374.1518388,226722,0.0039328718557953835
1779097389.2997637,229169,0.00914932880550623
1779097407.3547933,232094,0.004906742833554745
1779097415.6808126,233423,0.000847487710416317
1779097436.881134,236844,0.0019092748407274485
1779097450.5653164,239049,0.003168691648170352
1779097461.3973675,240776,0.0063719614408910275
1779097482.7218153,244188,0.000443144585005939
1779097499.2446184,246857,0.005267634056508541
1779097515.8785486,249502,0.0023531001061201096
1779097532.4750764,252150,0.0005479350220412016
1779097553.1662025,255461,0.001356903463602066
1779097567.5367012,257739,0.0029521973337978125
1779097585.9490006,260673,0.0005936736706644297
1779097593.0513577,261793,0.002655485412105918
1779097602.4300966,263282,0.0016021626070141792
1779097626.0617917,267025,0.0007434642175212502
1779097645.7612035,270129,0.0017475343775004148
1779097667.4319613,273546,0.0011537340469658375
1779097684.978692,276334,0.0015943862963467836
1779097704.7353148,279447,0.0011844520922750235
1779097713.697468,280861,0.015209955163300037
1779097726.1290345,282825,0.002785760210826993
1779097744.9054449,285763,0.0006081796018406749
1779097768.783374,289499,0.00043614371679723263
1779097788.2511437,292559,0.0007841393817216158
1779097804.5768285,295104,0.0017765469383448362
1779097822.8349133,297941,0.0017524495488032699
1779097836.8717823,300134,0.000516400788910687
1779097847.8675184,301841,0.0009177674655802548
1779097864.3377438,304397,0.00043327396269887686
1779097878.435038,306591,0.001823978964239359
1779097895.3417518,309206,0.0009792306227609515
1779097912.430541,311852,0.001853913301602006
1779097926.1622293,313973,0.0017548094037920237
1779097943.7131243,316698,0.0009417335968464613
