Wall time,Step,Value
1778835697.255148,2048,-0.00023310082906391472
1778835708.1966927,4096,0.00587452482432127
1778835719.056666,6144,0.017078924924135208
1778835729.8575916,8192,0.004728884436190128
1778835740.692353,10240,0.005865635350346565
1778835751.343697,12288,0.0017537474632263184
1778835759.7336466,14336,0.000425374397309497
1778835770.3931053,16384,0.005589507520198822
1778835778.8259263,18432,0.0033766948617994785
1778835790.0832453,20480,0.0012545647332444787
1778835799.324584,22528,0.00026113862986676395
1778835811.6586826,24576,0.00021673369337804615
1778835821.8638105,26624,0.00039600933087058365
1778835834.4752972,28672,9.550190588925034e-05
1778835847.2756975,30720,3.8267025956884027e-05
1778835859.9063346,32768,-0.0001526752021163702
1778835870.6012058,34816,0.00021433873916976154
1778835883.3394735,36864,-0.0001778080186340958
1778835896.0132592,38912,-0.0001165396097349003
1778835907.216682,40960,-0.0016791985835880041
1778835917.2508702,43008,0.00017347307584714144
1778835929.9020853,45056,0.0007032084395177662
1778835942.6469064,47104,0.0004987505380995572
1778835955.2408218,49152,-5.1716589950956404e-05
1778835965.2310712,51200,-0.00019490759586915374
1778835975.2416499,53248,-0.00031477250740863383
1778835987.755633,55296,5.9110316215083e-05
1778836000.5876665,57344,4.9095950089395046e-05
1778836013.3486814,59392,0.00016277698159683496
1778836026.1657872,61440,-7.979250221978873e-05
1778836039.2910552,63488,0.00029366352828219533
1778836049.4267812,65536,-9.774640784598887e-05
1778836062.3181825,67584,0.0005312282592058182
1778836075.3239455,69632,-0.00024294460308738053
1778836088.2475536,71680,-0.00016182752733584493
1778836101.285223,73728,-0.00026473499019630253
1778836114.2321782,75776,2.6425987016409636e-05
1778836126.9101012,77824,8.84843320818618e-05
1778836137.1757636,79872,2.861193206626922e-05
1778836149.8678815,81920,-0.00020471858442761004
1778836162.351992,83968,1.9411789253354073e-05
1778836172.6477718,86016,-9.195849997922778e-06
1778836185.4829388,88064,-1.2627773685380816e-05
1778836198.3318179,90112,-2.2554973838850856e-05
1778836208.75909,92160,-8.869115845300257e-06
1778836219.2290962,94208,-6.006055627949536e-06
1778836232.209534,96256,-3.974622813984752e-06
1778836245.1064794,98304,1.1203228496015072e-06
1778836257.9078727,100352,-4.45579644292593e-08
1778836270.7841873,102400,-7.211929187178612e-08
1778836281.757762,104448,-6.834598025307059e-07
1778836294.5932333,106496,-1.6074045561254025e-07
1778836307.527385,108544,-1.1094380170106888e-07
1778836320.408238,110592,1.0435032891109586e-06
1778836333.0948517,112640,1.5242287190631032e-05
1778836343.4428513,114688,-9.286639397032559e-06
1778836353.6095672,116736,-0.00021232711151242256
1778836366.3716674,118784,-0.00019036876619793475
1778836379.2168877,120832,4.701766010839492e-05
1778836389.5399227,122880,-6.293042679317296e-05
1778836402.40749,124928,-4.837231244891882e-05
1778836415.1484036,126976,-6.4329884480685e-05
1778836427.6741688,129024,0.00011753541184589267
1778836437.9716084,131072,-1.6233956557698548e-05
1778836450.8078039,133120,0.0013255750527605414
1778836461.1674953,135168,3.205495158908889e-05
1778836471.602773,137216,-0.00027554074767977
1778836484.5178916,139264,9.057360875885934e-05
1778836497.417839,141312,-6.856894469819963e-05
1778836510.2949424,143360,0.0002106805914081633
1778836523.121101,145408,0.00038776028668507934
1778836535.9716206,147456,1.969648292288184e-05
1778836546.2905095,149504,-1.8760329112410545e-07
1778836559.0407743,151552,-6.108602974563837e-07
1778836569.4356022,153600,-4.519824869930744e-08
1778836579.9162753,155648,-3.2785465009510517e-07
1778836592.8242495,157696,-3.0446972232311964e-07
1778836605.5087311,159744,-7.043126970529556e-09
1778836615.6043928,161792,-2.2315362002700567e-07
1778836625.7034364,163840,-3.452412784099579e-06
1778836638.5814857,165888,1.105079718399793e-06
1778836651.3898203,167936,-0.0004741538723465055
1778836661.7639365,169984,0.00021832699712831527
1778836674.0433962,172032,-9.078939910978079e-07
1778836686.7697074,174080,-9.053328540176153e-07
1778836696.910611,176128,-0.00019509700359776616
1778836709.4840932,178176,-0.000333532749209553
1778836719.585225,180224,-9.962066542357206e-06
1778836732.3257902,182272,-0.0008826304692775011
1778836745.124181,184320,0.0016920850612223148
1778836755.279302,186368,-0.0006401357240974903
1778836767.812822,188416,0.00011045808787457645
1778836780.4617777,190464,0.0008503191638737917
1778836792.7293367,192512,0.00024986162316054106
1778836804.4051824,194560,0.00033219484612345695
1778836817.0704281,196608,3.3603930205572397e-05
1778836827.2853265,198656,-7.214840297820047e-05
1778836837.6175463,200704,-0.0009261076338589191
1778836850.3509364,202752,0.0014359658816829324
