Wall time,Step,Value
1780068553.6851423,2048,108.82428741455078
1780068570.951567,4096,46.74079513549805
1780068584.810362,6144,244.55923461914062
1780068600.974241,8192,457.7876281738281
1780068619.2384827,10240,318.1438903808594
1780068638.258887,12288,2450.380859375
1780068655.5099518,14336,9125.2861328125
1780068677.6608288,16384,11071.861328125
1780068691.1940758,18432,6950.224609375
1780068704.8311195,20480,9380.2802734375
1780068718.530461,22528,2583.5849609375
1780068732.4401603,24576,6998.9296875
1780068747.6354394,26624,835.8796997070312
1780068761.0915697,28672,446.2364501953125
1780068776.167729,30720,4399.251953125
1780068789.740486,32768,664.505126953125
1780068803.7288802,34816,982.68212890625
1780068819.0353584,36864,1166.45751953125
1780068833.691905,38912,8570.8681640625
1780068849.8766115,40960,2222.4453125
1780068867.2115183,43008,1336.8929443359375
1780068885.3508701,45056,9544.7294921875
1780068899.203247,47104,745.9828491210938
1780068913.008334,49152,688.5386962890625
1780068926.596853,51200,985.0739135742188
1780068940.1543846,53248,10466.1552734375
1780068953.6521528,55296,971.0580444335938
1780068967.75701,57344,1303.2186279296875
1780068981.367189,59392,11640.4677734375
1780068994.9218469,61440,7473.51416015625
1780069015.2821624,63488,6492.5771484375
1780069034.389805,65536,13776.0830078125
1780069052.9229283,67584,1102.6954345703125
1780069071.3292334,69632,680.0404663085938
1780069085.5682738,71680,697.5093994140625
1780069099.4344733,73728,11561.3212890625
1780069113.261174,75776,627.724853515625
1780069127.060935,77824,3543.2939453125
1780069140.922837,79872,19533.744140625
1780069154.7949038,81920,4769.6337890625
1780069168.4198065,83968,16995.01171875
1780069182.0961344,86016,4309.51025390625
1780069197.0891893,88064,2527.8349609375
1780069216.295159,90112,3580.5078125
1780069229.9887636,92160,20657.169921875
1780069243.59468,94208,1394.056884765625
1780069257.2012875,96256,24558.43359375
1780069271.0442076,98304,3979.814697265625
1780069284.820286,100352,3666.554443359375
1780069298.4439337,102400,22904.91796875
1780069312.0074236,104448,9393.41796875
1780069325.516858,106496,4237.1884765625
1780069339.1719775,108544,25702.314453125
1780069353.277589,110592,2592.97802734375
1780069367.8674686,112640,2753.918701171875
1780069381.6557012,114688,28754.83203125
1780069395.528449,116736,2032.556884765625
1780069409.184056,118784,1089.6070556640625
1780069423.0743845,120832,27330.421875
1780069437.3744621,122880,6710.25439453125
1780069455.9392726,124928,2728.86572265625
1780069472.727686,126976,2513.982177734375
1780069487.5532784,129024,26822.0
1780069504.8449109,131072,4605.2763671875
1780069522.78332,133120,4438.15478515625
1780069541.8919897,135168,2518.29052734375
1780069559.1899347,137216,32587.2890625
1780069573.28873,139264,4545.09423828125
1780069587.0485039,141312,5422.03955078125
1780069600.791262,143360,30523.80078125
1780069615.535938,145408,4200.68212890625
1780069629.2802553,147456,2897.174072265625
1780069649.3069365,149504,2172.333740234375
1780069662.9074538,151552,33690.52734375
1780069676.428417,153600,5444.27294921875
1780069692.442734,155648,1793.0045166015625
1780069710.8839073,157696,2138.09814453125
1780069728.0486333,159744,32953.98828125
1780069744.0227456,161792,5708.7685546875
1780069759.513613,163840,1933.4019775390625
1780069773.7801683,165888,35568.21875
1780069788.0682707,167936,2232.3759765625
1780069804.313051,169984,2798.1689453125
1780069820.5650356,172032,37880.8828125
1780069836.4074726,174080,1767.052978515625
1780069850.1732047,176128,33292.890625
1780069863.7224708,178176,4846.12255859375
1780069877.8988984,180224,3809.018310546875
1780069894.1606028,182272,26424.87890625
1780069910.2203643,184320,5430.6865234375
1780069926.347603,186368,4760.95947265625
1780069942.425981,188416,3285.90185546875
1780069956.2452376,190464,7657.265625
1780069969.7743752,192512,3252.360595703125
1780069983.4000084,194560,1913.9134521484375
1780069997.0654135,196608,4243.95458984375
1780070010.8114455,198656,32966.36328125
1780070024.5177457,200704,3472.837158203125
1780070044.6689644,202752,2974.263427734375
1780070061.6088843,204800,31077.71484375
1780070075.4124808,206848,1040.8355712890625
1780070089.068313,208896,1450.509765625
1780070104.274144,210944,28136.232421875
1780070118.5248694,212992,1907.2080078125
1780070132.445359,215040,2628.960693359375
1780070146.4403193,217088,30400.384765625
1780070160.5609195,219136,1545.3018798828125
1780070174.7929616,221184,1281.8343505859375
1780070188.7655966,223232,29737.357421875
1780070203.0294347,225280,4471.8037109375
1780070217.0464025,227328,1970.80517578125
1780070231.128031,229376,40512.50390625
1780070245.2454302,231424,3476.191650390625
1780070259.249613,233472,3440.909423828125
1780070273.5354095,235520,2569.481689453125
1780070287.7550323,237568,31610.11328125
1780070301.8145425,239616,2312.48828125
1780070315.7434592,241664,3109.4306640625
1780070329.7374818,243712,1973.5245361328125
